,road,idx,lrp,lat,lon
558,Z5040,1,LRPS,24.8083333,89.3826382
559,Z5041,1,LRPS,24.4941663,89.50786109999999
560,Z5042,1,LRPS,24.4656944,89.68972190000001
561,Z5043,1,LRPS,24.4304438,89.36527779999999
562,Z5044,1,LRPS,23.7861108,90.2590556
563,Z5046,1,LRPS,24.3250271,89.5624722
564,Z5047,1,LRPS,24.173471600000003,89.6095833
565,Z5048,1,LRPS,24.3076667,89.5632778
566,Z5049,1,LRPS,24.4328327,89.3643056
567,Z5050,1,LRPS,24.7863886,89.46902709999999
568,Z5051,1,LRPS,24.8790271,89.48330490000001
569,Z5053,1,LRPS,24.8611944,89.2659444
570,Z5054,1,LRPS,26.1069167,88.85677779999999
571,Z5055,1,LRPS,26.0418608,88.4222493
572,Z5058,1,LRPS,24.2774438,89.57605490000002
573,Z5059,1,LRPS,26.038833,88.44527740000001
574,Z5060,1,LRPS,26.4702771,88.491333
575,Z5061,1,LRPS,23.9181382,90.1545278
576,Z5062,1,LRPS,23.9624167,90.077166
577,Z5063,1,LRPS,23.9001111,90.03866629999999
578,Z5064,1,LRPS,23.849444100000003,89.9524722
579,Z5066,1,LRPS,23.7952774,89.8105
580,Z5069,1,LRPS,23.7900274,90.3128611
581,Z5070,1,LRPS,23.7829716,90.3394997
582,Z5072,1,LRPS,24.676666,89.5290271
583,Z5074,1,LRPS,22.4262493,89.31022220000001
584,Z5075,1,LRPS,25.391388600000003,89.4652778
585,Z5080,1,LRPS,26.4888886,88.3772493
586,Z5202,1,LRPS,24.6273604,89.2436941
587,Z5207,1,LRPS,24.6686938,89.2756382
588,Z5209,1,LRPS,24.4998608,89.1429441
589,Z5210,1,LRPS,24.4912219,89.1006667
590,Z5211,1,LRPS,24.4476386,89.044833
591,Z5212,1,LRPS,24.4349997,89.00886109999999
592,Z5301,1,LRPS,26.1976108,88.55411109999999
593,Z5401,1,LRPS,24.4541667,89.6899997
594,Z5402,1,LRPS,24.4524444,89.7065833
595,Z5403,1,LRPS,24.4299993,89.6831104
596,Z5404,1,LRPS,24.5405552,89.63061040000001
597,Z5405,1,LRPS,24.5266104,89.63466629999999
598,Z5406,1,LRPS,24.3940274,89.6907219
599,Z5408,1,LRPS,24.3649444,89.6626389
600,Z5409,1,LRPS,24.3923608,89.7144167
601,Z5410,1,LRPS,24.2337497,89.6979997
602,Z5452,1,LRPS,25.1017778,89.0295827
603,Z5456,1,LRPS,24.9172771,88.7517778
604,Z5463,1,LRPS,24.9521667,88.7469163
605,Z5464,1,LRPS,25.0474997,88.7461386
606,Z5467,1,LRPS,24.9063611,89.0781382
607,Z5469,1,LRPS,24.6113333,88.97436040000001
608,Z5471,1,LRPS,24.8329716,89.2687771
609,Z5472,1,LRPS,24.807777800000004,89.04674969999999
610,Z5476,1,LRPS,25.4971663,89.5931108
611,Z5501,1,LRPS,25.0735549,89.03183270000001
612,Z5503,1,LRPS,25.1024167,89.0268882
613,Z5504,1,LRPS,25.0876663,89.0692771
614,Z5505,1,LRPS,24.949944100000003,89.3494441
615,Z5507,1,LRPS,25.0240549,89.3689993
616,Z5508,1,LRPS,25.0384997,89.1196104
617,Z5509,1,LRPS,25.2715271,89.01347220000001
618,Z5510,1,LRPS,24.9674993,89.01575
619,Z5551,1,LRPS,25.3925552,89.57049930000001
620,Z5552,1,LRPS,25.3308049,89.5505278
621,Z5553,1,LRPS,25.3294438,89.54074969999999
622,Z5554,1,LRPS,25.3295827,89.542583
623,Z5555,1,LRPS,25.3308049,89.54991629999999
624,Z5558,1,LRPS,25.3260827,89.5192771
625,Z5559,1,LRPS,25.3178327,89.6013889
626,Z5561,1,LRPS,25.5495274,89.0478886
627,Z5611,1,LRPS,25.796083,89.5448608
628,Z5612,1,LRPS,25.773221600000003,89.3052778
629,Z5613,1,LRPS,25.3308327,89.5499441
630,Z5614,1,LRPS,25.8114722,89.6145
631,Z5616,1,LRPS,25.9659722,89.6912497
632,Z5617,1,LRPS,25.9713882,89.68816629999999
633,Z5621,1,LRPS,25.8128333,89.6432497
634,Z5622,1,LRPS,25.8129722,89.6431386
635,Z5623,1,LRPS,25.6521944,89.61399999999999
636,Z5624,1,LRPS,26.108555600000003,89.6739993
637,Z5701,1,LRPS,25.9377774,88.8494997
638,Z5703,1,LRPS,26.0197216,89.0165833
639,Z5704,1,LRPS,26.1041667,88.85897220000001
640,Z5706,1,LRPS,26.1059444,88.8273327
641,Z5707,1,LRPS,25.9322493,88.8536111
642,Z5709,1,LRPS,25.9172216,88.86575
643,Z5801,1,LRPS,25.6648333,88.9859997
644,Z5802,1,LRPS,25.620916,88.6344441
645,Z5803,1,LRPS,25.6319716,88.6149444
646,Z5804,1,LRPS,25.6574444,88.7743604
647,Z5851,1,LRPS,25.390638600000003,88.9913052
648,Z5852,1,LRPS,25.2811104,89.3531944
649,Z5854,1,LRPS,25.364555600000003,89.00063890000001
650,Z5855,1,LRPS,25.0948608,89.0756104
651,Z5856,1,LRPS,25.1857774,89.0179716
652,Z5857,1,LRPS,25.5000278,88.95277779999999
653,Z5858,1,LRPS,25.5972497,88.9231382
654,Z5901,1,LRPS,25.9118611,89.4339997
655,Z5902,1,LRPS,25.8977774,89.39616629999999
656,Z5903,1,LRPS,26.3463608,89.02186040000001
657,Z5904,1,LRPS,26.3398608,89.02530490000001
658,Z5907,1,LRPS,25.90925,89.41680490000002
659,Z6004,1,LRPS,24.3716104,88.8414441
660,Z6005,1,LRPS,24.3813604,88.77022159999999
661,Z6006,1,LRPS,24.366666,88.7550278
662,Z6010,1,LRPS,24.3631944,88.6302771
663,Z6011,1,LRPS,24.2481108,89.0311104
664,Z6014,1,LRPS,24.2903052,89.0813327
665,Z6015,1,LRPS,24.3443608,89.0705827
666,Z6017,1,LRPS,23.9618889,89.4956663
667,Z6018,1,LRPS,24.297888600000004,88.7401108
668,Z6019,1,LRPS,24.3720549,88.8392497
669,Z6020,1,LRPS,24.2880552,88.8587222
670,Z6021,1,LRPS,24.212,89.27630490000001
671,Z6022,1,LRPS,24.1165,89.0762216
672,Z6023,1,LRPS,24.2119722,89.2760549
673,Z6024,1,LRPS,23.9621111,89.4946108
674,Z6026,1,LRPS,24.033638600000003,89.4447219
675,Z6027,1,LRPS,24.0668882,89.5629444
676,Z6028,1,LRPS,23.9644722,89.5433608
677,Z6029,1,LRPS,24.2258327,89.2823327
678,Z6030,1,LRPS,24.0319438,89.4116667
679,Z6031,1,LRPS,24.0101111,89.2566944
680,Z6032,1,LRPS,24.3671104,89.36236109999999
681,Z6033,1,LRPS,24.21275,89.3348052
682,Z6034,1,LRPS,24.1644167,89.4373052
683,Z6035,1,LRPS,24.21475,89.3786938
684,Z6802,1,LRPS,24.7269438,88.1704438
685,Z6803,1,LRPS,24.6164444,88.2957774
686,Z6805,1,LRPS,24.8153333,88.3235827
687,Z6806,1,LRPS,24.594833,88.2813882
688,Z6809,1,LRPS,24.3832771,88.5346663
689,Z6810,1,LRPS,24.7756104,88.7019167
690,Z6812,1,LRPS,24.8159722,88.4406941
691,Z6813,1,LRPS,24.4684993,88.3238882
692,Z6816,1,LRPS,24.6592222,88.1635833
693,Z6817,1,LRPS,24.7293327,88.4239993
694,Z6818,1,LRPS,24.6028333,88.25322220000001
695,Z6819,1,LRPS,24.8340552,88.288083
696,Z6851,1,LRPS,24.5472497,88.646833
697,Z6852,1,LRPS,24.7757493,88.7019444
698,Z6853,1,LRPS,24.566083300000003,88.6518056
699,Z6855,1,LRPS,24.464777800000004,88.5961108
700,Z6856,1,LRPS,24.75875,88.7138333
701,Z7001,1,LRPS,23.533166,89.72436040000001
702,Z7002,1,LRPS,23.316666,89.71252779999999
703,Z7004,1,LRPS,23.5843052,89.80202779999999
704,Z7006,1,LRPS,23.4371108,89.6651944
705,Z7007,1,LRPS,23.5200549,89.47022159999999
706,Z7008,1,LRPS,23.591944100000003,89.3944719
707,Z7011,1,LRPS,23.4854441,89.4122778
708,Z7012,1,LRPS,23.4907219,89.429916
709,Z7021,1,LRPS,23.3787216,89.37227709999999
710,Z7023,1,LRPS,23.3891663,88.9430274
711,Z7024,1,LRPS,23.4898052,89.03713859999999
712,Z7030,1,LRPS,23.1655833,89.49552740000001
713,Z7031,1,LRPS,23.2181104,89.16541670000001
714,Z7040,1,LRPS,22.8832216,89.5172493
715,Z7041,1,LRPS,22.8001111,89.5884719
716,Z7042,1,LRPS,22.8316938,89.59052740000001
717,Z7043,1,LRPS,22.9743604,89.4745827
718,Z7045,1,LRPS,22.9395274,89.66855490000002
719,Z7047,1,LRPS,22.9396663,89.66855490000002
720,Z7050,1,LRPS,23.1849163,89.1870552
721,Z7054,1,LRPS,22.7928608,89.876416
722,Z7057,1,LRPS,23.380916,89.1382497
723,Z7058,1,LRPS,23.110833300000003,89.24688859999999
724,Z7059,1,LRPS,23.093444100000003,89.25075
725,Z7102,1,LRPS,23.7494441,89.63666629999999
726,Z7105,1,LRPS,23.7631111,89.2971663
727,Z7106,1,LRPS,23.726666,89.7519444
728,Z7108,1,LRPS,23.7172216,89.7422497
729,Z7201,1,LRPS,23.375749300000003,89.3724993
730,Z7404,1,LRPS,23.5850274,89.1775827
731,Z7405,1,LRPS,23.7188882,89.1553611
732,Z7406,1,LRPS,23.5482774,89.1669438
733,Z7407,1,LRPS,23.6418608,88.8575556
734,Z7408,1,LRPS,23.7789438,88.6438608
735,Z7409,1,LRPS,24.0174993,88.99322190000001
736,Z7411,1,LRPS,24.0201382,89.0156944
737,Z7412,1,LRPS,24.0048889,88.87555490000001
738,Z7451,1,LRPS,23.9306382,88.9929997
739,Z7452,1,LRPS,23.8171938,88.7491108
740,Z7456,1,LRPS,23.8889719,88.8108056
741,Z7457,1,LRPS,23.5458886,89.1548056
742,Z7458,1,LRPS,23.6598056,89.1966386
743,Z7460,1,LRPS,23.5605556,89.029666
744,Z7461,1,LRPS,23.9388608,88.997333
745,Z7463,1,LRPS,24.0161667,88.9977497
746,Z7464,1,LRPS,23.9075278,88.9208882
747,Z7465,1,LRPS,23.9061111,88.917416
748,Z7466,1,LRPS,23.790333,88.63124930000001
749,Z7467,1,LRPS,23.7635556,88.68388859999999
750,Z7468,1,LRPS,23.7177216,88.7505833
751,Z7469,1,LRPS,23.65375,88.5985552
752,Z7488,1,LRPS,23.3068333,88.8600278
753,Z7489,1,LRPS,23.398333,89.068166
754,Z7501,1,LRPS,23.1881108,89.3469441
755,Z7502,1,LRPS,23.169416,89.5133611
756,Z7503,1,LRPS,23.180999300000003,89.6476941
757,Z7504,1,LRPS,23.1663056,89.4429441
758,Z7505,1,LRPS,23.1741938,89.47522159999998
759,Z7506,1,LRPS,23.1866941,89.64652740000001
760,Z7551,1,LRPS,23.029166,89.2325271
761,Z7552,1,LRPS,22.9045,89.19952740000001
762,Z7553,1,LRPS,22.9083611,89.21930490000001
763,Z7602,1,LRPS,22.7123889,89.0709993
764,Z7603,1,LRPS,22.7124167,89.0709993
765,Z7604,1,LRPS,22.8234716,89.2719438
767,Z7606,1,LRPS,22.8003333,89.53866629999999
768,Z7607,1,LRPS,22.5814993,88.9983608
769,Z7609,1,LRPS,22.3055833,89.1063056
770,Z7610,1,LRPS,22.3487497,89.288583
771,Z7613,1,LRPS,22.7591111,89.2539167
772,Z7615,1,LRPS,22.605,89.51991600000001
773,Z7617,1,LRPS,22.4534722,89.0348608
774,Z7618,1,LRPS,22.5462497,89.173416
775,Z7619,1,LRPS,23.0879997,89.11327779999999
776,Z7701,1,LRPS,22.399444100000004,89.81363890000002
777,Z7702,1,LRPS,22.6059167,89.849583
778,Z7703,1,LRPS,22.6059444,89.8494997
779,Z7704,1,LRPS,22.581166,89.96808270000001
780,Z7705,1,LRPS,22.4672771,89.86102779999999
781,Z7706,1,LRPS,22.705027800000003,89.9665833
782,Z7707,1,LRPS,22.5971108,90.0115833
783,Z7708,1,LRPS,22.6652778,89.75838890000001
784,Z7709,1,LRPS,22.5795549,89.9629444
785,Z7710,1,LRPS,22.777916,90.1623333
786,Z7711,1,LRPS,22.5013056,89.97905490000001
787,Z7715,1,LRPS,22.5792771,89.9800271
788,Z7716,1,LRPS,22.6583056,89.95438890000001
789,Z7717,1,LRPS,23.6551944,89.7779993
790,Z7718,1,LRPS,22.5743604,89.8515556
791,Z7719,1,LRPS,22.6563056,89.77544379999999
792,Z7801,1,LRPS,22.7928052,89.87636040000001
793,Z8002,1,LRPS,23.6980552,90.3449441
794,Z8003,1,LRPS,23.591138600000004,90.3116111
795,Z8004,1,LRPS,23.5472219,90.4874163
796,Z8005,1,LRPS,23.6157222,90.3325271
797,Z8009,1,LRPS,23.56225,90.1798882
798,Z8011,1,LRPS,23.40325,90.1517222
799,Z8012,1,LRPS,23.236333,90.3538611
800,Z8021,1,LRPS,23.3095833,89.998333
801,Z8023,1,LRPS,23.286583,89.8088333
802,Z8031,1,LRPS,22.9725827,90.2222493
803,Z8032,1,LRPS,22.9897774,90.005
804,Z8033,1,LRPS,22.7506111,90.3199716
805,Z8034,1,LRPS,22.7907774,90.3000556
806,Z8035,1,LRPS,23.0479163,90.0134444
807,Z8037,1,LRPS,22.701,90.3533889
808,Z8038,1,LRPS,22.8502778,90.2744993
809,Z8040,1,LRPS,22.7191104,90.3807216
810,Z8043,1,LRPS,22.896888600000004,90.5030556
811,Z8044,1,LRPS,22.6869441,90.3944441
812,Z8047,1,LRPS,22.605,90.3340552
813,Z8048,1,LRPS,22.7824993,90.1954163
814,Z8049,1,LRPS,22.9685549,90.16338890000002
815,Z8051,1,LRPS,22.6323327,90.2165278
816,Z8052,1,LRPS,22.4401663,90.1138889
817,Z8053,1,LRPS,22.3909719,90.581166
818,Z8054,1,LRPS,22.636388600000004,90.2701938
819,Z8055,1,LRPS,22.6293327,90.2067222
820,Z8056,1,LRPS,22.6427774,90.3430552
821,Z8057,1,LRPS,22.630249300000003,90.2746104
822,Z8058,1,LRPS,22.6364163,90.2702771
823,Z8059,1,LRPS,22.519916,90.2160833
824,Z8062,1,LRPS,22.5218049,90.2172216
825,Z8065,1,LRPS,23.2363886,90.3486108
826,Z8067,1,LRPS,23.4196382,89.89352740000001
827,Z8121,1,LRPS,23.5705549,90.4977774
828,Z8201,1,LRPS,23.720666,90.37722159999998
829,Z8203,1,LRPS,23.6660833,90.3061667
830,Z8204,1,LRPS,23.5783882,90.1436108
831,Z8205,1,LRPS,23.5396941,90.1706104
832,Z8206,1,LRPS,23.5972774,90.1349719
833,Z8207,1,LRPS,23.628166,90.1088056
834,Z8208,1,LRPS,23.7561111,90.3566389
835,Z8209,1,LRPS,23.6311382,90.0768327
836,Z8401,1,LRPS,23.4344997,89.9565833
837,Z8402,1,LRPS,23.6069722,89.8411108
838,Z8404,1,LRPS,23.5036111,89.8832771
840,Z8408,1,LRPS,22.990833,89.830416
841,Z8412,1,LRPS,23.0202771,89.92530490000001
842,Z8414,1,LRPS,22.997083,89.8151111
843,Z8416,1,LRPS,23.567666,89.8515
844,Z8419,1,LRPS,23.1361108,89.92008270000001
845,Z8420,1,LRPS,23.0563889,89.7702771
846,Z8429,1,LRPS,22.9081389,89.9014167
847,Z8430,1,LRPS,22.9056111,89.8808327
848,Z8504,1,LRPS,22.906527800000003,89.8966108
849,Z8507,1,LRPS,22.897388600000003,89.8907774
850,Z8601,1,LRPS,23.1808327,90.3869719
851,Z8602,1,LRPS,23.2363052,90.3538333
852,Z8603,1,LRPS,23.1672493,90.1948886
853,Z8604,1,LRPS,23.1694993,89.21838819999999
854,Z8605,1,LRPS,23.1460274,90.40925
855,Z8606,1,LRPS,23.2559722,90.3880274
856,Z8607,1,LRPS,23.3088611,90.4037778
857,Z8611,1,LRPS,23.068916,90.1633056
858,Z8699,1,LRPS,23.1438608,90.6594444
859,Z8701,1,LRPS,22.4892497,89.9961386
860,Z8702,1,LRPS,22.5704993,90.1359163
861,Z8703,1,LRPS,22.6219993,90.1640278
862,Z8704,1,LRPS,22.6501389,90.1996108
863,Z8705,1,LRPS,22.4844441,90.0655
864,Z8706,1,LRPS,22.4468608,90.1484163
865,Z8708,1,LRPS,22.5666111,90.1436108
866,Z8709,1,LRPS,22.6613056,90.2608333
867,Z8713,1,LRPS,22.6208327,90.06391670000001
868,Z8716,1,LRPS,22.6511111,90.1869441
869,Z8717,1,LRPS,22.5820271,90.0914441
870,Z8740,1,LRPS,22.4173882,90.1183049
871,Z8750,1,LRPS,22.6618611,90.0828049
872,Z8803,1,LRPS,22.2490274,90.1592778
873,Z8804,1,LRPS,22.1770549,90.4046667
874,Z8806,1,LRPS,22.4536667,90.3410552
875,Z8810,1,LRPS,22.5410274,90.3330549
876,Z8814,1,LRPS,22.210555600000003,90.1128333
877,Z8815,1,LRPS,22.35875,90.075416
878,Z8905,1,LRPS,22.4862774,90.7690549
879,Z8909,1,LRPS,22.185833,90.76025
880,Z8910,1,LRPS,22.6747216,90.4088889
881,Z8913,1,LRPS,22.396083,90.6886663
882,Z8915,1,LRPS,22.589388600000003,90.61947159999998
883,Z8916,1,LRPS,22.6254993,90.6617222
884,Z8943,1,LRPS,22.4264438,90.8494719
885,N1,2,LRPSa,23.7029167,90.4504167
886,N101,2,LRPSa,23.4618889,91.212
887,N102,2,LRPSa,23.4815827,91.1167771
888,N103,2,LRP001,23.9619167,91.1136111
889,N104,2,LRPSa,23.009277800000003,91.3952497
890,N105,2,LRP001,23.6984163,90.5510556
891,N106,2,LRPSa,22.3974997,91.8200271
892,N107,2,LRPSa,22.3921941,91.8931663
893,N108,2,LRPSa,22.10375,92.082416
894,N109,2,LRPSa,21.4423052,92.1019167
895,N110,2,LRPSa,21.4248049,92.0199438
896,N111,2,LRPSa,22.3904997,91.7533889
897,N112,2,LRPSa,23.0093056,91.36947159999998
898,N119,2,LRP001,23.4878052,91.0013611
899,N120,2,LRPSa,23.4758049,91.1381663
900,N123,2,LRPSa,22.888833,91.5320827
901,N124,2,LRPE,22.8029722,91.55925
902,N125,2,LRP001,22.7546667,91.587083
903,N126,2,LRP001,22.7546667,91.587083
904,N127,2,LRPSa,22.6598056,91.6349997
905,N128,2,LRPSa,22.6236382,91.6554444
906,N129,2,LRPSa,22.5207493,91.7083056
907,N2,2,LRP001,23.7068889,90.5204716
908,N203,2,LRPSa,24.053277800000004,90.9878608
909,N204,2,LRPSa,24.148360800000003,91.3513889
910,N205,2,LRPSa,24.867916,91.8571944
911,N206,2,LRPSa,24.886333,91.8682493
912,N207,2,LRPSa,24.2964163,91.5120833
913,N208,2,LRP001,24.4757216,91.7727771
914,N209,2,LRPSa,24.8781382,91.87530490000002
915,N210,2,LRP001,24.9158889,91.9496663
916,N211,2,LRP001,24.4858608,91.7758604
917,N212,2,LRPSa,25.1835552,92.0321938
918,N213,2,LRPE,24.0423608,91.0009444
919,N3,2,LRP001,23.8173327,90.4123611
920,N302,2,LRP001,23.8803049,90.3920274
921,N303,2,LRPSa,24.6775827,90.4055556
922,N309,2,LRPSa,24.7397774,90.4246938
923,N4,2,LRP001,23.9894997,90.3719993
924,N401,2,LRPSa,24.610833300000003,90.0311104
925,N402,2,LRPSa,24.9730827,90.1786104
926,N403,2,LRPSa,24.0961941,90.1125833
927,N404,2,LRPSa,24.242944100000003,89.9383052
928,N405,2,LRP036d,24.4232771,89.5924441
929,N406,2,LRPSa,24.0628333,90.224166
930,N407,2,LRPSa,24.2273604,89.9801104
931,N408,2,LRPSa,24.2123611,89.98008270000001
932,N5,2,LRPSa,23.7846663,90.3341386
933,N501,2,LRP001,23.8061389,90.3425274
934,N502,2,LRP001,24.8218882,89.36263890000001
935,N503,2,LRPSa,23.8427497,89.809
936,N504,2,LRP001,23.9546389,89.61277779999999
937,N505,2,LRPSa,23.8913608,89.65486109999999
938,N506,2,LRP001,25.7161944,89.2624444
939,N507,2,LRP001,24.4188604,89.5505
940,N508,2,LRP001,25.75525,88.67347159999998
941,N509,2,LRP001,25.869971600000003,89.5102222
942,N510,2,LRP001,24.8471108,89.36380559999999
943,N511,2,LRPSa,23.8515,90.339583
944,N513,2,LRPSa,23.8902497,89.65088890000001
945,N514,2,LRPSa,24.8155556,89.37944379999999
946,N515,2,LRP001,24.8058333,89.39302740000001
947,N516,2,LRPSa,24.8390552,88.9128056
948,N517,2,LRPSa,25.7100278,89.2608056
949,N518,2,LRPSa,25.7805271,88.9146944
950,N519,2,LRPE,24.8337774,89.3584444
951,N520,2,LRP001,24.305527800000004,89.56536109999999
952,N540,2,LRP001,23.9217771,90.2621111
953,N6,2,LRPSa,23.9585833,89.60561109999999
954,N602,2,LRPSa,24.4106667,89.00752779999999
955,N603,2,LRPSa,24.3673049,88.72533270000001
956,N604,2,LRPSa,24.0073056,89.2583056
957,N605,2,LRPSa,24.3718327,88.5823604
958,N7,2,LRPSa,23.767249300000003,89.7872497
959,N701,2,LRPSa,23.767249300000003,89.7872497
960,N702,2,LRPSa,23.1670271,89.2095
961,N703,2,LRPSa,23.5426941,89.18891629999999
962,N704,2,LRPSa,23.5476663,89.1736382
963,N705,2,LRP001,24.0755549,89.06613890000001
964,N706,2,LRPSa,23.1664722,89.2094444
965,N707,2,LRP001,23.1780549,89.19502740000001
966,N708,2,LRP001,23.1810271,89.1914163
967,N709,2,LRPSa,22.9352497,89.4876108
968,N710,2,LRPSa,22.8179716,89.55977779999999
969,N711,2,LRPSa,23.0393052,88.8888608
970,N712,2,LRP001,23.5494719,89.1842497
972,N715,2,LRPSa,22.6882774,89.0306938
973,N8,2,LRP001,24.693638600000003,90.4344163
974,N801,2,LRPSa,22.6579722,90.3643056
975,N802,2,LRPSa,23.709805600000003,90.4021944
976,N803,2,LRPSa,23.6008889,89.8286104
977,N804,2,LRP001,23.3913608,89.9834997
978,N805,2,LRP001,23.3912219,89.977666
979,N806,2,LRP001,23.2082778,89.70322220000001
980,N808,2,LRP001,23.5816382,89.8147222
981,N809,2,LRPSa,22.6846663,90.3589444
982,R110,2,LRPSa,23.7110556,90.4387497
983,R111,2,LRPSa,23.6886663,90.4814716
984,R112,2,LRP001,23.7281104,90.4868886
985,R113,2,LRP001,23.6822493,90.5421108
986,R114,2,LRP001,23.7376941,90.5950274
987,R120,2,LRPSa,23.8774993,91.2081389
988,R140,2,LRPSa,23.456,91.1799438
989,R141,2,LRPSa,23.3545833,91.1469163
990,R142,2,LRP001,22.9476108,91.10475
991,R143,2,LRP001,22.8864163,91.0888052
992,R144,2,LRPSa,23.2494719,91.12247159999998
993,R145,2,LRPSa,22.9374719,90.8290271
995,R147,2,LRP001,22.9336663,90.8213604
996,R151,2,LRPSa,22.8946941,91.5357219
997,R152,2,LRPsa,22.8929441,91.6756382
998,R160,2,LRPSa,22.5013056,91.8070556
999,R161,2,LRP001,22.6008056,92.0978052
1000,R162,2,LRP001,22.6570833,92.1348052
1001,R163,2,LRPSa,22.3949163,91.8685271
1002,R164,2,LRPSa,22.5030556,92.1401941
1003,R170,2,LRPSa,22.2892497,91.9783327
1004,R171,2,LRPSa,22.0028889,91.9551944
1005,R172,2,LRPSa,21.7575556,92.0704716
1006,R180,2,LRPSa,21.4275271,92.0048889
1007,R201,2,LRPSa,23.7220549,90.5056944
1008,R202,2,LRP001,23.7868052,90.5526944
1009,R203,2,LRPSa,23.7845274,90.5728327
1010,R210,2,LRPSa,23.9113889,90.6931108
1011,R211,2,LRPSa,23.9808049,90.7337219
1012,R212,2,LRP001,24.0895274,90.7351108
1013,R220,2,LRPSa,24.0583611,91.1161944
1014,R221,2,LRPSa,24.3921108,91.4078889
1015,R222,2,LRPSa,24.272916,91.4733327
1016,R240,2,LRPSa,24.272777100000003,91.4677216
1017,R241,2,LRP001,24.6200549,91.6246104
1018,R247,2,LRPSa,24.899944100000003,91.879416
1019,R248,2,LRP001,24.90675,91.8791382
1020,R249,2,LRPSa,24.899138600000004,91.8711938
1021,R250,2,LRP001,24.8818327,91.8754438
1022,R251,2,LRPSa,24.8541944,92.01830490000002
1023,R280,2,LRPSa,24.9058889,91.8652778
1024,R281,2,LRPSa,24.5176938,91.8630556
1025,R282,2,LRPSa,24.597083,92.11425
1026,R283,2,LRP001,24.8609444,91.8461108
1027,R301,2,LRPSa,24.895138600000003,90.4056389
1028,R302,2,LRPSa,23.9252771,90.5587222
1029,R303,2,LRP001,23.8922497,90.3913608
1030,R310,2,LRP001,23.9911941,90.3915552
1031,R311,2,LRP001,23.9969163,90.4171104
1032,R312,2,LRPSa,24.0973052,90.4033333
1033,R313,2,LRPSa,24.2205271,90.4126944
1034,R314,2,LRPSa,24.2280827,90.4123889
1035,R315,2,LRP001,24.2235549,90.4031944
1037,R317,2,LRPSa,24.2635556,90.6362774
1038,R360,2,LRPSa,24.76025,90.4547778
1039,R364,2,LRPSa,24.4679993,90.77147159999998
1040,R370,2,LRP001,24.7573611,90.4128611
1041,R371,2,LRP001,24.7717771,90.446583
1042,R372,2,LRP001,24.7614167,90.4248327
1043,R450,2,LRPSa,24.392888600000003,89.7063333
1044,R451,2,LRPSa,24.4237216,89.5971663
1045,R460,2,LRPSa,24.9075278,89.9518056
1046,R480,2,LRP001,24.3399441,89.9207493
1047,R504,2,LRP001,23.792583,90.2619722
1048,R506,2,LRPSa,23.8518056,89.8720271
1049,R543,2,LRPSa,24.9168327,88.7494719
1050,R544,2,LRP001,24.8064722,88.97802709999999
1051,R545,2,LRP001,24.8553889,89.35794440000001
1052,R546,2,LRPSa,24.8066944,88.978666
1053,R547,2,LRPSa,24.8390274,88.92402709999999
1054,R548,2,LRP001,24.795194100000003,88.95988890000001
1055,R549,2,LRPSa,24.9681104,88.90530559999999
1056,R550,2,LRPSa,25.018166,89.36736040000001
1057,R555,2,LRPSa,25.284583,89.3565833
1058,R556,2,LRPSa,25.5790549,89.2700827
1059,R557,2,LRPSa,25.5596667,89.05713890000001
1060,R558,2,LRPSa,25.5156389,88.9803327
1061,R560,2,LRP001,25.816666,89.1389441
1062,R570,2,LRP001,25.8106389,88.8848608
1063,R585,2,LRP001,25.1363052,89.3871108
1064,R586,2,LRP001,25.6310827,88.6483052
1065,R587,2,LRPSa,26.030416,88.4699993
1066,R601,2,LRP001,23.999083,89.2454441
1067,R602,2,LRPSa,23.8399997,89.53027709999999
1068,R603,2,LRP001,24.0066667,89.2263882
1069,R604,2,LRP001,24.0716104,89.20738890000001
1070,R605,2,LRPSa,23.934583,89.4095833
1071,R681,2,LRPSa,24.3964719,88.4429163
1072,R682,2,LRPSa,24.5942497,88.28147159999999
1073,R685,2,LRPSa,24.3747216,88.60416670000001
1074,R710,2,LRPSa,23.6876941,89.6959163
1075,R711,2,LRPSa,23.7614167,89.6052778
1076,R712,2,LRP001,23.8052778,89.3556389
1077,R713,2,LRPSa,23.8793327,89.2018333
1078,R720,2,LRPSa,23.4877774,89.428416
1079,R743,2,LRP001,23.4175271,88.8212493
1080,R745,2,LRPSa,23.931916,89.0890274
1081,R746,2,LRPSa,23.7693327,88.6384719
1082,R747,2,LRP001,23.8799438,89.0907497
1083,R748,2,LRPSa,23.6399441,88.84052740000001
1084,R749,2,LRPSa,23.5273882,88.8059444
1085,R755,2,LRP001,23.1351108,89.24883299999999
1086,R760,2,LRPSa,22.8172771,89.5577222
1087,R765,2,LRP001,23.0580833,88.9994441
1088,R770,2,LRPSa,22.735333,89.65172220000001
1089,R771,2,LRP001,22.8038333,89.5911108
1090,R772,2,LRPSa,22.6500556,89.792833
1092,R802,2,LRP001,23.741888600000003,90.4368052
1093,R810,2,LRP001,23.6831104,90.4367219
1094,R812,2,LRP001,23.6323604,90.4762216
1095,R813,2,LRPSa,23.5643889,90.5182493
1096,R814,2,LRPSa,23.5708327,90.5148333
1097,R820,2,LRPSa,23.7011111,90.393583
1098,R821,2,LRP001,23.5276938,90.274666
1099,R822,2,LRP001,23.5443608,90.3488052
1100,R850,2,LRPSa,23.229166,90.01980490000001
