,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
17984,R870,34.602,Slab Culvert,LRP033c,.,2.56,C,105809,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,34.602,6.69,1980.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.5433333333333,90.1219444444444,bcs1
17985,R870,34.802,Slab Culvert,LRP034a,.,4.1,C,105814,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,34.802,4.23,1987.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.5419444444444,90.1208333333333,bcs1
17986,R870,38.198,RCC Girder Bridge,LRP037a,.,10.25,C,105835,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,38.198,4.23,1983.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.5158333333333,90.1072222222222,bcs1
17987,R870,44.637,Box Culvert,LRP043e,.,6.7,C,105893,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,44.637,11.88,1985.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.4866666666666,90.0594444444444,bcs1
17988,R870,44.658,Truss with Steel Deck,LRP043f,Puna Bridge,160.58,C,120830,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,44.658,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.4870816527607,90.0597805306748,road_interpolate
17989,R870,60.489,PC Girder Bridge,LRP059a,Matibanga Bridge,29.94,C,120839,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,60.489,,,,Barisal,Barisal,Pirojpur,Pirojpur,22.5337219,89.990083,road_precise
17990,R880,40.625,Box Culvert,LRP040b,Sluice gate,5.16,C,111299,Patuakhali-Amtali-Barguna-Kacchira Road,40.625,3.78,1989.0,2.0,Barisal,Patuakhali,Barguna,Barguna,22.1602777777777,90.1475,bcs1
17991,R880,45.1,Steel Beam & RCC Slab,LRP045a,.,32.0,C,111313,Patuakhali-Amtali-Barguna-Kacchira Road,45.1,3.6,1980.0,5.0,Barisal,Patuakhali,Barguna,Barguna,22.1580555555555,90.1049999999999,bcs1
17992,R881,14.232,Box Culvert,LRP014a,Sluice gate,3.13,C,105556,Amtali-Khepupara-Kuakata Road,14.232,3.75,1988.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.0125,90.2363888888889,bcs1
17993,R881,19.309,Box Culvert,LRP019a,.,1.8,C,105562,Amtali-Khepupara-Kuakata Road,19.309,7.6,1980.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9749999999999,90.2113888888888,bcs1
17994,R881,19.918,Box Culvert,LRP020a,.,1.86,C,105566,Amtali-Khepupara-Kuakata Road,19.918,7.56,1978.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9711111111111,90.2072222222222,bcs1
17995,R881,20.28,Box Culvert,LRP020b,.,1.82,C,105573,Amtali-Khepupara-Kuakata Road,20.28,7.5,1993.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9691666666666,90.2044444444444,bcs1
17996,R881,24.606,Box Culvert,LRP024a,.,1.55,C,105594,Amtali-Khepupara-Kuakata Road,24.606,6.68,1979.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9438888888888,90.1727777777777,bcs1
17997,R881,25.911,Box Culvert,LRP025a,.,1.84,C,105604,Amtali-Khepupara-Kuakata Road,25.911,7.73,1981.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9344444444444,90.1652777777777,bcs1
17998,R881,28.077,Box Culvert,LRP028a,.,1.6,C,105617,Amtali-Khepupara-Kuakata Road,28.077,6.7,1985.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9188888888888,90.1525,bcs1
17999,R881,28.989,Box Culvert,LRP029a,.,1.9,C,105622,Amtali-Khepupara-Kuakata Road,28.989,7.6,1981.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9124999999999,90.1472222222222,bcs1
18000,R881,29.402,Box Culvert,LRP029b,.,1.74,C,105634,Amtali-Khepupara-Kuakata Road,29.402,7.7,1982.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.9091666666666,90.1452777777777,bcs1
18001,R881,39.792,Box Culvert,LRP039a,.,13.46,C,105642,Amtali-Khepupara-Kuakata Road,39.792,5.05,1983.0,3.0,Barisal,Patuakhali,Patuakhali,Patuakhali,21.8208333333333,90.1199999999999,bcs1
18002,R890,1.632,RCC Bridge,LRP001a,.,7.61,C,105743,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,1.632,4.3,1954.0,3.0,Barisal,Barisal,Bhola,Bhola,22.715,90.6388888888889,bcs1
18003,R890,3.251,RCC Bridge,LRP003a,.,7.61,C,105744,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,3.251,4.3,1952.0,3.0,Barisal,Barisal,Bhola,Bhola,22.7011111111111,90.6413888888889,bcs1
18004,R890,23.719,Box Culvert,LRP023a,.,2.97,C,105789,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,23.719,5.97,1986.0,1.0,Barisal,Barisal,Bhola,Bhola,22.5388888888888,90.6927777777777,bcs1
18005,R890,45.766,Baily with Steel Deck,LRP045a,,61.75,C,119791,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,45.766,,,,Barisal,Barisal,Bhola,Bhola,22.3945552,90.7503333,road_precise
18006,R890,51.997,Box Culvert,LRP052a,.,3.66,C,107358,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,51.997,6.0,1991.0,1.0,Barisal,Barisal,Bhola,Bhola,22.3418333333333,90.7362777777777,bcs1
18007,R890,58.845,Box Culvert,LRP059a,.,5.1,C,107382,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,58.845,6.05,1990.0,1.0,Barisal,Barisal,Bhola,Charfession,22.2852777777777,90.7138888888888,bcs1
18008,R890,67.668,Box Culvert,LRP067a,.,3.57,C,107446,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,67.668,6.03,1989.0,1.0,Barisal,Barisal,Bhola,Charfession,22.2302777777777,90.7502777777777,bcs1
18009,R890,91.6,Box Culvert,LRP091b,.,6.82,C,107520,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,91.6,10.87,2000.0,1.0,Barisal,Barisal,Bhola,Charfession,22.06,90.6822222222222,bcs1
18010,Z1001,7.797,Baily with Steel Deck,LRP007d,BAXKHALI BAILEY WITH STEEL DECK,85.5,C,106329,Ramu-Naikhongchhari Road,7.797,3.5,1986.0,3.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.4334722222222,92.1526666666666,bcs1
18011,Z1002,2.733,Baily with Steel Deck,LRP002d,DANGA KATA,42.2,C,102489,Baraitali-Magnamaghat (Paharchanda) Road,2.733,3.6,1977.0,1.0,Chittagong,Chittagong,Cox's Bazar,Chakoria,21.8076388888888,92.0533055555555,bcs1
18012,Z1004,4.518,Box Culvert,LRP004d,YAIGOR GARA BRIDGE,2.0,C,112590,Janatabaza-Gorokghata Road,4.518,7.3,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6930555555555,91.9229722222222,bcs1
18013,Z1004,4.826,Steel Beam & RCC Slab,LRP004e,ZAFUA PARA BRIDGE,12.4,C,112591,Janatabaza-Gorokghata Road,4.826,7.3,2001.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.69025,91.9220555555555,bcs1
18014,Z1004,4.826,Steel Beam & RCC Slab,LRP004e,Zafua Para Bridge,12.4,C,120445,Janatabaza-Gorokghata Road,4.826,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.68797337925,91.921887139,road_interpolate
18015,Z1004,5.234,RCC Girder Bridge,LRP005b,CLINI PARA PRIMARY SCHOOL,10.6,C,112592,Janatabaza-Gorokghata Road,5.234,3.6,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6841944444444,91.9216666666666,bcs1
18016,Z1004,7.858,Box Culvert,LRP007c,HOANOK UTTAR PARA 2-VENT,6.3,C,112585,Janatabaza-Gorokghata Road,7.858,6.0,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6651111111111,91.9211666666666,bcs1
18017,Z1004,8.996,Box Culvert,LRP008c,ANDERGUNA BOX CULVERT,3.0,C,112582,Janatabaza-Gorokghata Road,8.996,3.7,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6549444444444,91.9215833333333,bcs1
18018,Z1004,10.807,Slab Culvert,LRP010e,SONKHOLA,1.5,C,113288,Janatabaza-Gorokghata Road,10.807,6.7,1987.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6405277777777,91.9234444444444,bcs1
18019,Z1004,11.197,Baily with Steel Deck,LRP010f,SUNGULA PARA BAILEY WITH STEEL DECK,9.2,C,113319,Janatabaza-Gorokghata Road,11.197,3.45,1995.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6375277777777,91.9219444444444,bcs1
18020,Z1004,13.937,Baily with Timber Deck,LRP014b,BORCHORA BAILEY WITH TIMBER DECK,23.5,C,113356,Janatabaza-Gorokghata Road,13.937,4.1,1983.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6154166666666,91.9243055555555,bcs1
18021,Z1004,13.937,Baily with Timber Deck,LRP014b,Borchora Bridge,23.2,C,120457,Janatabaza-Gorokghata Road,13.937,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.6064722,91.9238327,road_precise
18022,Z1004,15.556,Slab Culvert,LRP016a,KARUN TALI SLAB CULVERT,1.5,C,113376,Janatabaza-Gorokghata Road,15.556,4.1,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5976944444444,91.9235833333333,bcs1
18023,Z1004,15.714,Box Culvert,LRP016b,KARUN TALI BAZAR BOX CULVERT,12.8,C,113382,Janatabaza-Gorokghata Road,15.714,3.6,1992.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5980555555555,91.9236111111111,bcs1
18024,Z1004,16.708,RCC Girder Bridge,LRP017a,MORA KARA RCC GIDER BRIDGE,10.5,C,113387,Janatabaza-Gorokghata Road,16.708,3.9,1983.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5894999999999,91.9239166666666,bcs1
18025,Z1004,17.62,Slab Culvert,LRP018a,LONGAHI SLAB CULVERT,1.2,C,113404,Janatabaza-Gorokghata Road,17.62,6.3,1983.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.58125,91.92375,bcs1
18026,Z1004,18.361,Baily with Steel Deck,LRP019a,PANAR CHORA BAILEY WITH STEEL DECK,9.0,C,113428,Janatabaza-Gorokghata Road,18.361,3.45,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5750555555555,91.9265833333333,bcs1
18027,Z1004,18.752,RCC Girder Bridge,LRP019b,Panarchara Bridge,11.0,C,120459,Janatabaza-Gorokghata Road,18.752,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5689368448648,91.9261471106306,road_interpolate
18028,Z1005,12.191,Box Culvert,LRP013b,Bauddor chara,9.5,C,114217,Chiringa (Faisakhali)-Lama-Alikadam Road,12.191,7.6,2000.0,2.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.7314722222222,92.1676944444444,bcs1
18029,Z1005,27.624,Box Culvert,LRP029a,KARAGIRI BOX CULVERT,9.5,C,104290,Chiringa (Faisakhali)-Lama-Alikadam Road,27.624,7.4,1992.0,2.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.6995277777777,92.2464722222222,bcs1
18030,Z1005,31.889,Slab Culvert,LRP033a,SONACHANI,2.0,C,104223,Chiringa (Faisakhali)-Lama-Alikadam Road,31.889,9.8,1992.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.6887222222222,92.2726944444444,bcs1
18031,Z1005,36.5,Box Culvert,LRP038a,SINANI,6.0,C,104283,Chiringa (Faisakhali)-Lama-Alikadam Road,36.5,9.7,1992.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.6647499999999,92.3016388888888,bcs1
18032,Z1005,37.04,Slab Culvert,LRP038c,EMANPURA,1.8,C,104289,Chiringa (Faisakhali)-Lama-Alikadam Road,37.04,9.7,1992.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.6623611111111,92.3061666666666,bcs1
18033,Z1005,38.067,Box Culvert,LRP039c,ALI JKADAM BUSSTAND,9.3,C,104291,Chiringa (Faisakhali)-Lama-Alikadam Road,38.067,7.3,1994.0,2.0,Chittagong,Rangamati,Bandarban,Bandarban-1,21.6553888888888,92.3119722222222,bcs1
18034,Z1007,2.658,Baily with Steel Deck,LRP002d,BAHADUR PARA-1- BAILEY WITH STEEL DECK,12.0,C,113953,Aziznagar-Lama (Gazalia) Road,2.658,3.4,1990.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-2,21.8998611111111,92.0805833333333,bcs1
18035,Z1007,3.126,Baily with Steel Deck,LRP003a,BAHADUR PARA-2- BAILEY WITH STEEL DECK,22.0,C,113954,Aziznagar-Lama (Gazalia) Road,3.126,3.4,1990.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-2,21.8985833333333,92.08425,bcs1
18036,Z1007,3.126,Baily with Steel Deck,LRP003a,Bhadurpara Bridge-2,12.3,C,121495,Aziznagar-Lama (Gazalia) Road,3.126,,,,Chittagong,Rangamati,Bandarban,Bandarban-2,21.8983052,92.082916,road_precise
18037,Z1007,5.089,Baily with Steel Deck,LRP004b,CHIWNI PARA - 1 BALY WITH STEEL DECK B.R,15.0,C,113955,Aziznagar-Lama (Gazalia) Road,5.089,3.2,1985.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-2,21.8952777777777,92.0978333333333,bcs1
18038,Z1007,22.714,Slab Culvert,LRP022c,THILIZZIRI -3- SLAB CULVERT,3.0,C,113933,Aziznagar-Lama (Gazalia) Road,22.714,4.2,1998.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-2,,,bcs1
18039,Z1007,23.517,Box Culvert,LRP023b,SAPMARAJIRI-2- BOX CULVERT,4.2,C,113936,Aziznagar-Lama (Gazalia) Road,23.517,10.2,1998.0,1.0,Chittagong,Rangamati,Bandarban,Bandarban-2,,,bcs1
18040,Z1008,0.011,RCC Girder Bridge,LRPSa,BAGURA BAZAR BRIDGE,21.55,C,102398,Chandina-Debidwar Road,0.011,3.6,1967.0,3.0,Comilla,Comilla,Comilla,Gouripur,23.4894722222222,91.0033611111111,bcs1
18041,Z1008,1.114,Baily with Steel Deck,LRP001a,Nablabat Bridge.,21.3,C,120433,Chandina-Debidwar Road,1.114,,,,Comilla,Comilla,Comilla,Gouripur,23.4981663,91.00575,road_precise
18042,Z1008,1.627,Baily with Steel Deck,LRP001e,Sonakazi Bridge,12.0,C,120437,Chandina-Debidwar Road,1.627,,,,Comilla,Comilla,Comilla,Gouripur,23.5025556,91.0075556,road_precise
18043,Z1008,6.711,RCC Girder Bridge,LRP006a,KURA KHAL BRIDGE,6.6,C,102406,Chandina-Debidwar Road,6.711,3.6,1987.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5435555555555,91.0025555555555,bcs1
18044,Z1008,8.833,RCC Girder Bridge,LRP008d,KHUSKHANDI BRIDHE,8.8,C,102416,Chandina-Debidwar Road,8.833,3.65,1978.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5591111111111,90.9990555555555,bcs1
18045,Z1008,10.328,RCC Girder Bridge,LRP010a,PONORA BRIDGE,6.7,C,102415,Chandina-Debidwar Road,10.328,3.8,1967.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5727222222222,90.9981111111111,bcs1
18046,Z1009,5.6,Steel Beam & RCC Slab,LRP005d,.,15.0,C,118089,Ramu-Faterkul-Maricha Road,5.6,3.9,1982.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3834444444444,92.116,bcs1
18047,Z1012,2.899,Box Culvert,LRP003a,MISTI PARA BOX CULVERT,5.3,C,102465,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),2.899,3.55,1984.0,1.0,Chittagong,Chittagong,Chittagong,Chittagong,22.5156944444444,91.9334444444444,bcs1
18048,Z1012,2.985,RCC Girder Bridge,LRP003b,MISTI PARA RCC GIRDER,5.3,C,102476,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),2.985,6.6,1964.0,1.0,Chittagong,Chittagong,Chittagong,Chittagong,22.5153333333333,91.9337777777777,bcs1
